route,page_role,query_type,query,result_count,exact_rank,first_result,first_result_role
/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/,textbook-lesson,slug_without_hyphens,unit 2a practice exam a,404,1,/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/,textbook-lesson,primary_concept,derivative,202,93,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/,textbook-lesson,primary_skill,textbook lesson derivative,318,152,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson,exact_title,Unit 2A Practice Exam B,404,1,/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson,short_title,Unit 2A Practice Exam B,404,1,/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson,slug_without_hyphens,unit 2a practice exam b,404,1,/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson,primary_concept,derivative,202,95,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/,textbook-lesson,primary_skill,textbook lesson derivative,318,154,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson,exact_title,Unit 2A Formula and Strategy Reference,402,1,/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson,short_title,Unit 2A Formula and Strategy Reference,402,1,/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson,slug_without_hyphens,unit 2a reference,387,1,/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson,primary_concept,derivative,202,102,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/unit-2a-reference/,textbook-lesson,primary_skill,textbook lesson derivative,318,161,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson,exact_title,Unit 2A Review: Derivative Meaning and Computation,436,1,/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson,short_title,Unit 2A Review: Derivative Meaning and Computation,436,1,/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson,slug_without_hyphens,unit 2a review,402,1,/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson
/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson,primary_concept,derivative,202,49,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/unit-2a-review/,textbook-lesson,primary_skill,textbook lesson derivative,318,61,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson,exact_title,Variable Bases and Exponents — Unit 2A,411,1,/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson
/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson,short_title,Variable Bases and Exponents,29,1,/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson
/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson,slug_without_hyphens,variable exponents,31,1,/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson
/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson,primary_concept,derivative,202,79,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/variable-exponents/,textbook-lesson,primary_skill,textbook lesson derivative,318,52,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson,exact_title,What Does the Word Derivative Mean in Calculus? — Unit 2A,499,1,/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson
/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson,short_title,What Does the Word Derivative Mean in Calculus?,495,1,/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson
/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson,slug_without_hyphens,what does derivative mean,212,1,/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson
/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson,primary_concept,derivative,202,51,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/what-does-derivative-mean/,textbook-lesson,primary_skill,textbook lesson derivative,318,34,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson,exact_title,What “Implicit” Means and Why It Matters — Unit 2A,650,1,/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson
/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson,short_title,What “Implicit” Means and Why It Matters,650,1,/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson
/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson,slug_without_hyphens,what implicit means,18,1,/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson
/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson,primary_concept,derivative,202,80,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/what-implicit-means/,textbook-lesson,primary_skill,textbook lesson derivative,318,53,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson,exact_title,"Derivative Rules Are Shortcuts, Not New Definitions — Unit 2A",494,1,/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson
/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson,short_title,"Derivative Rules Are Shortcuts, Not New Definitions",295,1,/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson
/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson,slug_without_hyphens,why derivative rules work,235,1,/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson
/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson,primary_concept,derivative,202,12,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/why-derivative-rules-work/,textbook-lesson,primary_skill,textbook lesson derivative,318,9,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson,exact_title,Why Derivatives Matter — Unit 2A,399,1,/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson
/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson,short_title,Why Derivatives Matter,174,1,/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson
/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson,slug_without_hyphens,why derivatives matter,174,1,/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson
/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson,primary_concept,derivative,202,20,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/why-derivatives-matter/,textbook-lesson,primary_skill,textbook lesson derivative,318,20,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson,exact_title,Why Special-Function Derivatives Are Not Random — Unit 2A,493,1,/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson
/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson,short_title,Why Special-Function Derivatives Are Not Random,304,1,/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson
/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson,slug_without_hyphens,why special derivatives are not random,269,1,/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson
/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson,primary_concept,derivative,202,52,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/,textbook-lesson,primary_skill,textbook lesson derivative,318,35,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet,exact_title,Derivative Rules Formula Sheet and Printable PDF,214,1,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet,short_title,Derivative Rules Formula Sheet and Printable PDF,214,1,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet,slug_without_hyphens,derivative rules,199,1,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet,primary_concept,derivative,202,2,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet,primary_skill,formula sheet derivative,212,1,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson,exact_title,Accumulation Functions — Unit 3A,403,1,/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson
/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson,short_title,Accumulation Functions,41,1,/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson
/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson,slug_without_hyphens,accumulation functions,41,1,/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson
/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson,primary_concept,integral,112,53,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/accumulation-functions/,textbook-lesson,primary_skill,textbook lesson integral,279,56,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson,exact_title,Antiderivatives: Reversing a Derivative — Unit 3A,422,1,/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson
/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson,short_title,Antiderivatives: Reversing a Derivative,198,1,/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson
/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson,slug_without_hyphens,antiderivatives,5,1,/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson
/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson,primary_concept,derivative,202,8,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/integrals/antiderivatives/,textbook-lesson,primary_skill,textbook lesson derivative,318,6,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/integrals/average-value-of-a-function/,textbook-lesson,exact_title,Average Value of a Function — Unit 3A,436,1,/subjects/math/calculus/integrals/average-value-of-a-function/,textbook-lesson
/subjects/math/calculus/integrals/average-value-of-a-function/,textbook-lesson,short_title,Average Value of a Function,89,2,/glossary/math/#average-value,
/subjects/math/calculus/integrals/average-value-of-a-function/,textbook-lesson,slug_without_hyphens,average value of a function,89,2,/glossary/math/#average-value,
/subjects/math/calculus/integrals/average-value-of-a-function/,textbook-lesson,primary_concept,integral,112,33,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/average-value-of-a-function/,textbook-lesson,primary_skill,textbook lesson integral,279,31,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson,exact_title,Basic Antiderivative Rules — Unit 3A,422,1,/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson
/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson,short_title,Basic Antiderivative Rules,129,1,/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson
/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson,slug_without_hyphens,basic antiderivative rules,129,1,/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson
/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson,primary_concept,derivative,202,31,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/integrals/basic-antiderivative-rules/,textbook-lesson,primary_skill,textbook lesson derivative,318,21,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/integrals/common-errors/,textbook-lesson,exact_title,Common Integral Errors and How to Repair Them — Unit 3A,622,1,/subjects/math/calculus/integrals/common-errors/,textbook-lesson
/subjects/math/calculus/integrals/common-errors/,textbook-lesson,short_title,Common Integral Errors and How to Repair Them,326,1,/subjects/math/calculus/integrals/common-errors/,textbook-lesson
/subjects/math/calculus/integrals/common-errors/,textbook-lesson,slug_without_hyphens,common errors,19,5,/subjects/math/calculus/integration-applications/common-errors/,textbook-lesson
/subjects/math/calculus/integrals/common-errors/,textbook-lesson,primary_concept,integral,112,19,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/common-errors/,textbook-lesson,primary_skill,textbook lesson integral,279,47,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson,exact_title,Unit 3A Cumulative Practice,402,1,/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson
/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson,short_title,Unit 3A Cumulative Practice,402,1,/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson
/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson,slug_without_hyphens,cumulative practice,175,1,/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson
/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson,primary_concept,integral,112,47,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/cumulative-practice/,textbook-lesson,primary_skill,textbook lesson integral,279,83,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson,exact_title,The Definite Integral as Signed Area — Unit 3A,438,1,/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson
/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson,short_title,The Definite Integral as Signed Area,154,1,/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson
/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson,slug_without_hyphens,definite integral signed area,113,1,/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson
/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson,primary_concept,integral,112,8,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/definite-integral-signed-area/,textbook-lesson,primary_skill,textbook lesson integral,279,14,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson,exact_title,Definite Integrals by Substitution — Unit 3A,418,1,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson
/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson,short_title,Definite Integrals by Substitution,84,1,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson
/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson,slug_without_hyphens,definite integrals by substitution,84,1,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson
/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson,primary_concept,integral,112,3,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/definite-integrals-by-substitution/,textbook-lesson,primary_skill,textbook lesson integral,279,8,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson,exact_title,"Displacement, Distance, and Signed Accumulation — Unit 3A",390,1,/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson
/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson,short_title,"Displacement, Distance, and Signed Accumulation",10,1,/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson
/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson,slug_without_hyphens,displacement and distance,3,1,/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson
/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson,primary_concept,integral,112,34,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/displacement-and-distance/,textbook-lesson,primary_skill,textbook lesson integral,279,32,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson,exact_title,"Fundamental Theorem of Calculus, Part I — Unit 3A",493,1,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson
/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson,short_title,"Fundamental Theorem of Calculus, Part I",490,1,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson
/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson,slug_without_hyphens,fundamental theorem part one,93,1,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson
/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson,primary_concept,integral,112,62,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/fundamental-theorem-part-one/,textbook-lesson,primary_skill,textbook lesson integral,279,65,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson,exact_title,"Fundamental Theorem of Calculus, Part II — Unit 3A",493,1,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson
/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson,short_title,"Fundamental Theorem of Calculus, Part II",490,1,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson
/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson,slug_without_hyphens,fundamental theorem part two,54,1,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson
/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson,primary_concept,integral,112,63,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/fundamental-theorem-part-two/,textbook-lesson,primary_skill,textbook lesson integral,279,66,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson,exact_title,Improper Integrals over Infinite Intervals — Unit 3A,399,1,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson
/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson,short_title,Improper Integrals over Infinite Intervals,110,1,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson
/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson,slug_without_hyphens,improper integrals infinite intervals,97,1,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson
/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson,primary_concept,integral,112,4,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,textbook-lesson,primary_skill,textbook lesson integral,279,9,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson,exact_title,Improper Integrals with Unbounded Integrands — Unit 3A,393,1,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson
/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson,short_title,Improper Integrals with Unbounded Integrands,49,1,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson
/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson,slug_without_hyphens,improper integrals unbounded functions,82,1,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson
/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson,primary_concept,integral,112,5,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,textbook-lesson,primary_skill,textbook lesson integral,279,10,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson,exact_title,Indefinite Integrals and the Constant of Integration — Unit 3A,419,1,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson
/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson,short_title,Indefinite Integrals and the Constant of Integration,114,1,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson
/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson,slug_without_hyphens,indefinite integrals and c,47,1,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson
/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson,primary_concept,integral,112,6,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/indefinite-integrals-and-c/,textbook-lesson,primary_skill,textbook lesson integral,279,11,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson,exact_title,Initial-Value Problems and Recovering a Function — Unit 3A,437,1,/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson
/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson,short_title,Initial-Value Problems and Recovering a Function,133,1,/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson
/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson,slug_without_hyphens,initial value problems,78,1,/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson
/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson,primary_concept,integral,112,36,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/initial-value-problems/,textbook-lesson,primary_skill,textbook lesson integral,279,34,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/integration-by-parts/,textbook-lesson,exact_title,Integration by Parts — Unit 3A,424,1,/subjects/math/calculus/integrals/integration-by-parts/,textbook-lesson
/subjects/math/calculus/integrals/integration-by-parts/,textbook-lesson,short_title,Integration by Parts,120,6,/glossary/math/integration-by-parts/,glossary-term
/subjects/math/calculus/integrals/integration-by-parts/,textbook-lesson,slug_without_hyphens,integration by parts,120,6,/glossary/math/integration-by-parts/,glossary-term
/subjects/math/calculus/integrals/integration-by-parts/,textbook-lesson,primary_concept,integration-by-parts,120,6,/glossary/math/integration-by-parts/,glossary-term
/subjects/math/calculus/integrals/integration-by-parts/,textbook-lesson,primary_skill,textbook lesson integration-by-parts,288,5,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson,exact_title,Choosing an Integration Strategy — Unit 3A,418,1,/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson
/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson,short_title,Choosing an Integration Strategy,118,1,/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson
/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson,slug_without_hyphens,integration strategy,115,1,/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson
/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson,primary_concept,integral,112,28,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/integration-strategy/,textbook-lesson,primary_skill,textbook lesson integral,279,7,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson,exact_title,"Left, Right, and Midpoint Riemann Sums — Unit 3A",398,1,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson
/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson,short_title,"Left, Right, and Midpoint Riemann Sums",23,1,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson
/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson,slug_without_hyphens,left right midpoint riemann sums,23,1,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson
/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson,primary_concept,integral,112,37,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,textbook-lesson,primary_skill,textbook lesson integral,279,35,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson,exact_title,The Net Change Theorem — Unit 3A,401,1,/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson
/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson,short_title,The Net Change Theorem,44,1,/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson
/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson,slug_without_hyphens,net change theorem,44,1,/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson
/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson,primary_concept,integral,112,69,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/net-change-theorem/,textbook-lesson,primary_skill,textbook lesson integral,279,72,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson,exact_title,Midpoint and Trapezoidal Rules — Unit 3A,392,1,/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson
/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson,short_title,Midpoint and Trapezoidal Rules,20,1,/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson
/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson,slug_without_hyphens,numerical integration,110,1,/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson
/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson,primary_concept,integral,112,38,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/numerical-integration/,textbook-lesson,primary_skill,textbook lesson integral,279,36,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/partial-fractions/,textbook-lesson,exact_title,Partial Fractions — Unit 3A,397,1,/subjects/math/calculus/integrals/partial-fractions/,textbook-lesson
/subjects/math/calculus/integrals/partial-fractions/,textbook-lesson,short_title,Partial Fractions,13,2,/glossary/math/#partial-fractions,
/subjects/math/calculus/integrals/partial-fractions/,textbook-lesson,slug_without_hyphens,partial fractions,13,2,/glossary/math/#partial-fractions,
/subjects/math/calculus/integrals/partial-fractions/,textbook-lesson,primary_concept,integral,112,39,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/partial-fractions/,textbook-lesson,primary_skill,textbook lesson integral,279,37,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
