lessonId,lessonPath,category,decision,targetId,targetPath,relationshipType,placement,anchorText,approvalBasis,confidence,deferReason
textbook-lesson.subjects-math-calculus-integrals-antiderivatives,/subjects/math/calculus/integrals/antiderivatives/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-antiderivatives,/subjects/math/calculus/integrals/antiderivatives/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-antiderivatives,/subjects/math/calculus/integrals/antiderivatives/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function,/subjects/math/calculus/integrals/average-value-of-a-function/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function,/subjects/math/calculus/integrals/average-value-of-a-function/,quick-explanation,APPROVED_EXACT_COMPANION,article.resource-math-calculus-integration-applications-average-value-of-a-function,/subjects/math/calculus/integration-applications/average-value-of-a-function/,explains,lesson-footer,See a quick explanation,Manually adjudicated exact concept and instructional skill; complementary role; canonical published destination; one selected companion in this category.,high,
textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function,/subjects/math/calculus/integrals/average-value-of-a-function/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function,/subjects/math/calculus/integrals/average-value-of-a-function/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function,/subjects/math/calculus/integrals/average-value-of-a-function/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules,/subjects/math/calculus/integrals/basic-antiderivative-rules/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules,/subjects/math/calculus/integrals/basic-antiderivative-rules/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules,/subjects/math/calculus/integrals/basic-antiderivative-rules/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules,/subjects/math/calculus/integrals/basic-antiderivative-rules/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules,/subjects/math/calculus/integrals/basic-antiderivative-rules/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-common-errors,/subjects/math/calculus/integrals/common-errors/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-common-errors,/subjects/math/calculus/integrals/common-errors/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-common-errors,/subjects/math/calculus/integrals/common-errors/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-common-errors,/subjects/math/calculus/integrals/common-errors/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-common-errors,/subjects/math/calculus/integrals/common-errors/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-cumulative-practice,/subjects/math/calculus/integrals/cumulative-practice/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-cumulative-practice,/subjects/math/calculus/integrals/cumulative-practice/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-cumulative-practice,/subjects/math/calculus/integrals/cumulative-practice/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-cumulative-practice,/subjects/math/calculus/integrals/cumulative-practice/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-cumulative-practice,/subjects/math/calculus/integrals/cumulative-practice/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-definite-integral-signed-area,/subjects/math/calculus/integrals/definite-integral-signed-area/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-definite-integral-signed-area,/subjects/math/calculus/integrals/definite-integral-signed-area/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-definite-integral-signed-area,/subjects/math/calculus/integrals/definite-integral-signed-area/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-definite-integral-signed-area,/subjects/math/calculus/integrals/definite-integral-signed-area/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-definite-integral-signed-area,/subjects/math/calculus/integrals/definite-integral-signed-area/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-definite-integrals-by-substitution,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-definite-integrals-by-substitution,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-definite-integrals-by-substitution,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-definite-integrals-by-substitution,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-definite-integrals-by-substitution,/subjects/math/calculus/integrals/definite-integrals-by-substitution/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-displacement-and-distance,/subjects/math/calculus/integrals/displacement-and-distance/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-displacement-and-distance,/subjects/math/calculus/integrals/displacement-and-distance/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-displacement-and-distance,/subjects/math/calculus/integrals/displacement-and-distance/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-displacement-and-distance,/subjects/math/calculus/integrals/displacement-and-distance/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-displacement-and-distance,/subjects/math/calculus/integrals/displacement-and-distance/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-one,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-one,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-one,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-one,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-one,/subjects/math/calculus/integrals/fundamental-theorem-part-one/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-two,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-two,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-two,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-two,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-fundamental-theorem-part-two,/subjects/math/calculus/integrals/fundamental-theorem-part-two/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-infinite-intervals,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-infinite-intervals,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-infinite-intervals,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-infinite-intervals,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-infinite-intervals,/subjects/math/calculus/integrals/improper-integrals-infinite-intervals/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-unbounded-functions,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-unbounded-functions,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-unbounded-functions,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-unbounded-functions,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-improper-integrals-unbounded-functions,/subjects/math/calculus/integrals/improper-integrals-unbounded-functions/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-indefinite-integrals-and-c,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-indefinite-integrals-and-c,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-indefinite-integrals-and-c,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-indefinite-integrals-and-c,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-indefinite-integrals-and-c,/subjects/math/calculus/integrals/indefinite-integrals-and-c/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-initial-value-problems,/subjects/math/calculus/integrals/initial-value-problems/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-initial-value-problems,/subjects/math/calculus/integrals/initial-value-problems/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-initial-value-problems,/subjects/math/calculus/integrals/initial-value-problems/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-initial-value-problems,/subjects/math/calculus/integrals/initial-value-problems/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-initial-value-problems,/subjects/math/calculus/integrals/initial-value-problems/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-integration-by-parts,/subjects/math/calculus/integrals/integration-by-parts/,practice,APPROVED_EXACT_COMPANION,worksheet.calculus-resource-integration-by-parts,/subjects/math/calculus/worksheets/integration-by-parts/,practices,lesson-intro,Practice this skill,Manually adjudicated exact concept and instructional skill; complementary role; canonical published destination; one selected companion in this category.,high,
textbook-lesson.subjects-math-calculus-integrals-integration-by-parts,/subjects/math/calculus/integrals/integration-by-parts/,quick-explanation,APPROVED_EXACT_COMPANION,article.answer-cal-parts-when,/learn/calculus/integration-by-parts/,explains,lesson-footer,See a quick explanation,Manually adjudicated exact concept and instructional skill; complementary role; canonical published destination; one selected companion in this category.,high,
textbook-lesson.subjects-math-calculus-integrals-integration-by-parts,/subjects/math/calculus/integrals/integration-by-parts/,worked-example,APPROVED_EXACT_COMPANION,worked-problem.worked-problem-integration-by-parts-log-x,/subjects/math/calculus/worked-problems/integration-by-parts-log-x/,explains,lesson-footer,See a worked example,Manually adjudicated exact concept and instructional skill; complementary role; canonical published destination; one selected companion in this category.,high,
textbook-lesson.subjects-math-calculus-integrals-integration-by-parts,/subjects/math/calculus/integrals/integration-by-parts/,reference,APPROVED_EXACT_COMPANION,glossary-term.glossary-resource-integration-by-parts,/glossary/math/integration-by-parts/,references,lesson-footer,Review the definition,Manually adjudicated exact concept and instructional skill; complementary role; canonical published destination; one selected companion in this category.,high,
textbook-lesson.subjects-math-calculus-integrals-integration-by-parts,/subjects/math/calculus/integrals/integration-by-parts/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-integration-strategy,/subjects/math/calculus/integrals/integration-strategy/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-integration-strategy,/subjects/math/calculus/integrals/integration-strategy/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-integration-strategy,/subjects/math/calculus/integrals/integration-strategy/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-integration-strategy,/subjects/math/calculus/integrals/integration-strategy/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-integration-strategy,/subjects/math/calculus/integrals/integration-strategy/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-left-right-midpoint-riemann-sums,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-left-right-midpoint-riemann-sums,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-left-right-midpoint-riemann-sums,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-left-right-midpoint-riemann-sums,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-left-right-midpoint-riemann-sums,/subjects/math/calculus/integrals/left-right-midpoint-riemann-sums/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-net-change-theorem,/subjects/math/calculus/integrals/net-change-theorem/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-net-change-theorem,/subjects/math/calculus/integrals/net-change-theorem/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-net-change-theorem,/subjects/math/calculus/integrals/net-change-theorem/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-net-change-theorem,/subjects/math/calculus/integrals/net-change-theorem/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-net-change-theorem,/subjects/math/calculus/integrals/net-change-theorem/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-numerical-integration,/subjects/math/calculus/integrals/numerical-integration/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-numerical-integration,/subjects/math/calculus/integrals/numerical-integration/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-numerical-integration,/subjects/math/calculus/integrals/numerical-integration/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-numerical-integration,/subjects/math/calculus/integrals/numerical-integration/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-numerical-integration,/subjects/math/calculus/integrals/numerical-integration/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-partial-fractions,/subjects/math/calculus/integrals/partial-fractions/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-partial-fractions,/subjects/math/calculus/integrals/partial-fractions/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-partial-fractions,/subjects/math/calculus/integrals/partial-fractions/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-partial-fractions,/subjects/math/calculus/integrals/partial-fractions/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-partial-fractions,/subjects/math/calculus/integrals/partial-fractions/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-partitions-and-sigma-notation,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-partitions-and-sigma-notation,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-partitions-and-sigma-notation,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-partitions-and-sigma-notation,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-partitions-and-sigma-notation,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a-answer-key,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a-answer-key,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a-answer-key,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a-answer-key,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a-answer-key,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a,/subjects/math/calculus/integrals/practice-exam-a/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a,/subjects/math/calculus/integrals/practice-exam-a/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a,/subjects/math/calculus/integrals/practice-exam-a/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a,/subjects/math/calculus/integrals/practice-exam-a/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-a,/subjects/math/calculus/integrals/practice-exam-a/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b-answer-key,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b-answer-key,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b-answer-key,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b-answer-key,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
