route,page_role,query_type,query,result_count,exact_rank,first_result,first_result_role
"/subjects/math/calculus/integrals/net-change-theorem/","textbook-lesson","primary_concept","integral","111","79","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/net-change-theorem/","textbook-lesson","primary_skill","textbook lesson integral","278","70","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","exact_title","Midpoint and Trapezoidal Rules — Unit 3A","321","1","/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson"
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","short_title","Midpoint and Trapezoidal Rules","20","1","/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson"
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","slug_without_hyphens","numerical integration","109","4","/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson"
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","primary_concept","integral","111","40","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/numerical-integration/","textbook-lesson","primary_skill","textbook lesson integral","278","31","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","exact_title","Partial Fractions — Unit 3A","327","1","/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson"
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","short_title","Partial Fractions","13","2","/glossary/math/#partial-fractions",""
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","slug_without_hyphens","partial fractions","13","2","/glossary/math/#partial-fractions",""
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","primary_concept","integral","111","41","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/partial-fractions/","textbook-lesson","primary_skill","textbook lesson integral","278","32","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","exact_title","Partitions and Sigma Notation — Unit 3A","380","1","/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","short_title","Partitions and Sigma Notation","69","1","/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","slug_without_hyphens","partitions and sigma notation","69","1","/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","primary_concept","integral","111","42","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/partitions-and-sigma-notation/","textbook-lesson","primary_skill","textbook lesson integral","278","33","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","exact_title","Unit 3A Practice Exam A Answer Key","365","1","/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","short_title","Unit 3A Practice Exam A Answer Key","365","1","/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","slug_without_hyphens","practice exam a answer key","322","4","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","primary_concept","integral","111","91","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/practice-exam-a-answer-key/","textbook-lesson","primary_skill","textbook lesson integral","278","274","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","exact_title","Unit 3A Practice Exam A","358","1","/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","short_title","Unit 3A Practice Exam A","358","1","/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","slug_without_hyphens","practice exam a","363","3","/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","primary_concept","integral","111","58","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/practice-exam-a/","textbook-lesson","primary_skill","textbook lesson integral","278","260","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","exact_title","Unit 3A Practice Exam B Answer Key","365","1","/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","short_title","Unit 3A Practice Exam B Answer Key","365","1","/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","slug_without_hyphens","practice exam b answer key","322","4","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","primary_concept","integral","111","92","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/practice-exam-b-answer-key/","textbook-lesson","primary_skill","textbook lesson integral","278","275","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","exact_title","Unit 3A Practice Exam B","358","1","/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","short_title","Unit 3A Practice Exam B","358","1","/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","slug_without_hyphens","practice exam b","363","3","/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","textbook-lesson"
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","primary_concept","integral","111","59","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/practice-exam-b/","textbook-lesson","primary_skill","textbook lesson integral","278","261","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","exact_title","Properties and Orientation of Definite Integrals — Unit 3A","322","1","/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","short_title","Properties and Orientation of Definite Integrals","42","1","/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","slug_without_hyphens","properties of definite integrals","32","1","/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","primary_concept","integral","111","7","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/properties-of-definite-integrals/","textbook-lesson","primary_skill","textbook lesson integral","278","9","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","exact_title","From a Rate to Total Change — Unit 3A","358","1","/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson"
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","short_title","From a Rate to Total Change","85","1","/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson"
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","slug_without_hyphens","rates to total change","35","1","/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson"
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","primary_concept","integral","111","37","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/rates-to-total-change/","textbook-lesson","primary_skill","textbook lesson integral","278","28","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/review/","textbook-lesson","exact_title","Unit 3A Review: Integral Foundations and Techniques","419","1","/subjects/math/calculus/integrals/review/","textbook-lesson"
"/subjects/math/calculus/integrals/review/","textbook-lesson","short_title","Unit 3A Review: Integral Foundations and Techniques","419","1","/subjects/math/calculus/integrals/review/","textbook-lesson"
"/subjects/math/calculus/integrals/review/","textbook-lesson","slug_without_hyphens","review","171","15","/subjects/math/calculus/derivative-applications/approximation-review/","textbook-lesson"
"/subjects/math/calculus/integrals/review/","textbook-lesson","primary_concept","integral","111","17","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/review/","textbook-lesson","primary_skill","textbook lesson integral","278","45","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","exact_title","The Riemann-Sum Definition of the Definite Integral — Unit 3A","545","1","/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson"
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","short_title","The Riemann-Sum Definition of the Definite Integral","318","1","/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson"
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","slug_without_hyphens","riemann sum limit","127","3","/subjects/math/calculus/visuals/riemann-sum-progression/","visual-guide"
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","primary_concept","limit","110","","/glossary/math/limit/","glossary-term"
"/subjects/math/calculus/integrals/riemann-sum-limit/","textbook-lesson","primary_skill","textbook lesson limit","274","246","/subjects/math/calculus/sequences-and-series/sequence-limit-laws/","textbook-lesson"
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","exact_title","Simpson’s Rule — Unit 3A","326","1","/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson"
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","short_title","Simpson’s Rule","51","1","/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson"
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","slug_without_hyphens","simpsons rule","51","32","/subjects/math/calculus/worksheets/chain-rule/","worksheet"
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","primary_concept","integral","111","43","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/simpsons-rule/","textbook-lesson","primary_skill","textbook lesson integral","278","34","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","exact_title","Substitution: Reversing the Chain Rule — Unit 3A","342","1","/subjects/math/calculus/integrals/substitution/","textbook-lesson"
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","short_title","Substitution: Reversing the Chain Rule","71","1","/subjects/math/calculus/integrals/substitution/","textbook-lesson"
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","slug_without_hyphens","substitution","22","2","/subjects/math/calculus/integrals/definite-integrals-by-substitution/","textbook-lesson"
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","primary_concept","chain-rule","52","16","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/integrals/substitution/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","11","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","exact_title","Trigonometric Integrals — Unit 3A","327","1","/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","short_title","Trigonometric Integrals","41","1","/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","slug_without_hyphens","trigonometric integrals","41","1","/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","primary_concept","integral","111","10","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/trigonometric-integrals/","textbook-lesson","primary_skill","textbook lesson integral","278","12","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","exact_title","Trigonometric Substitution — Unit 3A","342","1","/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","short_title","Trigonometric Substitution","42","1","/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","slug_without_hyphens","trigonometric substitution","42","1","/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson"
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","primary_concept","integral","111","45","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integrals/trigonometric-substitution/","textbook-lesson","primary_skill","textbook lesson integral","278","36","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","exact_title","Variable Limits and the Chain Rule — Unit 3A","417","1","/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","short_title","Variable Limits and the Chain Rule","161","1","/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","slug_without_hyphens","variable limits and chain rule","161","1","/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","primary_concept","chain-rule","52","17","/glossary/math/chain-rule/","glossary-term"
"/subjects/math/calculus/integrals/variable-limits-and-chain-rule/","textbook-lesson","primary_skill","textbook lesson chain-rule","242","12","/subjects/math/calculus/derivatives/chain-rule-map/","textbook-lesson"
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","exact_title","Arc Length — Unit 3B","318","1","/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson"
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","short_title","Arc Length","7","2","/glossary/math/#arc-length",""
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","slug_without_hyphens","arc length","7","2","/glossary/math/#arc-length",""
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","primary_concept","integral","111","64","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/arc-length/","textbook-lesson","primary_skill","textbook lesson integral","278","55","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","exact_title","Area Between Curves — Unit 3B","330","1","/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson"
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","short_title","Area Between Curves","23","2","/glossary/math/#area-between-curves",""
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","slug_without_hyphens","area between curves","23","2","/glossary/math/#area-between-curves",""
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","primary_concept","integral","111","65","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/area-between-curves/","textbook-lesson","primary_skill","textbook lesson integral","278","56","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","exact_title","Average value of a function on an interval","100","1","/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide"
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","short_title","Average value of a function on an interval","100","1","/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide"
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","slug_without_hyphens","average value of a function","88","3","/glossary/math/#average-value",""
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","primary_concept","integral","111","51","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","primary_skill","method guide integral","166","118","/learn/calculus/integration-by-parts/","method-guide"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","exact_title","Choosing a Volume Method — Unit 3B","360","1","/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","short_title","Choosing a Volume Method","67","1","/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","slug_without_hyphens","choosing a volume method","67","1","/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","primary_concept","integral","111","66","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/choosing-a-volume-method/","textbook-lesson","primary_skill","textbook lesson integral","278","57","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","exact_title","Common Application Errors and How to Repair Them — Unit 3B","542","1","/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson"
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","short_title","Common Application Errors and How to Repair Them","349","1","/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson"
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","slug_without_hyphens","common errors","19","3","/subjects/math/calculus/power-series-and-taylor-series/common-errors/","textbook-lesson"
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","primary_concept","integral","111","84","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/common-errors/","textbook-lesson","primary_skill","textbook lesson integral","278","265","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","exact_title","Unit 3B Cumulative Practice","355","1","/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","short_title","Unit 3B Cumulative Practice","355","1","/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","slug_without_hyphens","cumulative practice","171","2","/subjects/math/calculus/integrals/cumulative-practice/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","primary_concept","integral","111","60","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/cumulative-practice/","textbook-lesson","primary_skill","textbook lesson integral","278","262","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","exact_title","Cylindrical Shells — Unit 3B","317","1","/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","short_title","Cylindrical Shells","3","1","/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","slug_without_hyphens","cylindrical shells","3","1","/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","primary_concept","integral","111","68","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/cylindrical-shells/","textbook-lesson","primary_skill","textbook lesson integral","278","59","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","exact_title","Density and Mass — Unit 3B","316","1","/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson"
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","short_title","Density and Mass","5","1","/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson"
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","slug_without_hyphens","density and mass","5","1","/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson"
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","primary_concept","integral","111","69","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/density-and-mass/","textbook-lesson","primary_skill","textbook lesson integral","278","60","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","exact_title","Disks and Washers — Unit 3B","317","1","/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson"
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","short_title","Disks and Washers","2","1","/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson"
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","slug_without_hyphens","disks and washers","2","1","/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson"
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","primary_concept","integral","111","70","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/disks-and-washers/","textbook-lesson","primary_skill","textbook lesson integral","278","61","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","exact_title","Fluid Pressure and Hydrostatic Force — Unit 3B","317","1","/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson"
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","short_title","Fluid Pressure and Hydrostatic Force","4","1","/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson"
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","slug_without_hyphens","fluid pressure","2","1","/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson"
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","primary_concept","integral","111","71","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/fluid-pressure/","textbook-lesson","primary_skill","textbook lesson integral","278","62","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","exact_title","Choosing Vertical or Horizontal Slices — Unit 3B","418","1","/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson"
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","short_title","Choosing Vertical or Horizontal Slices","262","1","/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson"
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","slug_without_hyphens","horizontal slices","2","1","/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson"
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","primary_concept","integral","111","67","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/horizontal-slices/","textbook-lesson","primary_skill","textbook lesson integral","278","58","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","exact_title","Recovering Totals from Marginal Quantities — Unit 3B","320","1","/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson"
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","short_title","Recovering Totals from Marginal Quantities","8","1","/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson"
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","slug_without_hyphens","marginal quantities","7","1","/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson"
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","primary_concept","integral","111","77","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/marginal-quantities/","textbook-lesson","primary_skill","textbook lesson integral","278","68","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","exact_title","Moments and Center of Mass — Unit 3B","316","1","/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","short_title","Moments and Center of Mass","5","1","/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","slug_without_hyphens","moments and center of mass","5","1","/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","primary_concept","integral","111","74","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/moments-and-center-of-mass/","textbook-lesson","primary_skill","textbook lesson integral","278","65","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","exact_title","Physics Application Studio — Unit 3B","321","1","/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson"
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","short_title","Physics Application Studio","121","1","/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson"
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","slug_without_hyphens","physics application studio","121","1","/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson"
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","primary_concept","integral","111","56","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/physics-application-studio/","textbook-lesson","primary_skill","textbook lesson integral","278","258","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","exact_title","Unit 3B Practice Exam A Answer Key","365","1","/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","short_title","Unit 3B Practice Exam A Answer Key","365","1","/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","slug_without_hyphens","practice exam a answer key","322","5","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","primary_concept","integral","111","93","/subjects/math/calculus/integrals/","unit-hub"
"/subjects/math/calculus/integration-applications/practice-exam-a-answer-key/","textbook-lesson","primary_skill","textbook lesson integral","278","276","/subjects/math/calculus/integrals/antiderivatives/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson","exact_title","Unit 3B Practice Exam A","358","1","/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson","short_title","Unit 3B Practice Exam A","358","1","/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson","slug_without_hyphens","practice exam a","363","5","/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","textbook-lesson"
"/subjects/math/calculus/integration-applications/practice-exam-a/","textbook-lesson","primary_concept","integral","111","61","/subjects/math/calculus/integrals/","unit-hub"
